,span position,theta,chord,aoa,diameter,airfoil,absolute aoa,induced aoa,local cl,weight,local lift,dihedral position,M,EI,EA,M_zerolift,M_EI_zerolift,zerolift deflection angle,zerolift deflection,total zerolift deflection,zerolift strain,strain,wire load,axial force,total load,M_EI,deflection angle,deflection,total deflection
0.18000000000000002,2.8800000000000003,1.3897939644693114,1.05,4.8,0.10101,1.0,11.152999999999999,0.5233901351755572,1.1457819595624188,0.030391936436346245,1.9367103234693432,0.2008986443830809,-1.4930225076350025,30985.162196888286,14964816.764280368,-339.733082668946,-0.01096437967663968,-0.030821395996043197,-0.04443984066365825,0.15645880371942264,-0.000553755995568687,8.242364736573076e-05,0.0,1269.8729700875767,1.63886934639315,-4.818507962449655e-05,-0.0003305751797394379,0.00016146555611617062,0.20106010993919707
0.18333333333333335,2.9333333333333336,1.386410106123223,1.05,4.8,0.10101,1.0,11.152999999999999,0.5250969976420474,1.1455979742377993,0.030391936436346245,1.9363993088948492,0.20461898964943423,0.20071246605418558,30985.162196888286,14964816.764280368,-336.4022234533596,-0.010856881152203332,-0.031403296284812345,-0.04609916579114773,0.1585198238582865,-0.0005483267825920293,8.518439085652208e-05,0.0,1269.8729700875767,1.638558331818656,6.477696155947259e-06,-0.00033168737663193256,0.00014380522127960079,0.20476279487071383
0.18666666666666668,2.986666666666667,1.3830262477771347,1.05,4.8,0.10101,1.0,11.152999999999999,0.5268038601085376,1.1454139889131798,0.030391936436346245,1.9360454551799744,0.20833933491578757,1.9818195668425957,30985.162196888286,14964816.764280368,-333.087249089884,-0.010749895287730156,-0.031979476989877235,-0.04778937307847278,0.1605499618373148,-0.0005429234615068116,8.808754861808939e-05,0.0,1269.8729700875767,1.6382044781037812,6.396027731756143e-05,-0.000329809030672639,0.00012616531708481226,0.20846550023287239
0.19,3.04,1.3796264088144863,1.05,4.8,0.10101,1.0,11.152999999999999,0.5289809289692544,1.1451793193197464,0.030391936436346502,1.9356370713815005,0.2120596801821409,3.850073439616033,30985.162196888286,14964816.764280368,-329.78815957851907,-0.010643422083220153,-0.032549965453102576,-0.04951015821028557,0.16254952197185535,-0.0005375460323130338,9.11327533275196e-05,0.0,1269.8729700875767,1.6377960943053047,0.0001242553908593927,-0.00032478994618792025,0.00010870934436853071,0.21216838952650943
0.19333333333333336,3.0933333333333337,1.3762222086886724,1.05,4.8,0.10101,1.0,11.152999999999999,0.5312863187116357,1.1449308178215565,0.030391936436346245,1.9352169966397603,0.21578002544849428,5.805235974018693,30985.162196888286,14964816.764280368,-326.50495491926483,-0.010537461538673321,-0.03311478901635307,-0.051261218329471066,0.16451880711902322,-0.0005321944950106961,9.431961687119092e-05,0.0,1269.8729700875767,1.6373760195635672,0.0001873553521240463,-0.00031648032637502846,9.160880376685197e-05,0.21587163425226114
0.19666666666666668,3.146666666666667,1.3728180085628587,1.05,4.8,0.10101,1.0,11.152999999999999,0.5335917084540169,1.1446823163233668,0.030391936436346245,1.9347969218980359,0.21950037071484763,7.847057162804293,30985.162196888286,14964816.764280368,-323.2376351121214,-0.01043201365408966,-0.03367397502149341,-0.05304225203714697,0.16645811867770066,-0.0005268688495997983,9.764773174386287e-05,0.0,1269.8729700875767,1.6369559448218427,0.00025325209249969137,-0.0003047307945183955,7.504317387636069e-05,0.21957541388872398
0.2,3.2,1.3694138084370449,1.05,4.8,0.10101,1.0,11.152999999999999,0.5358970981963981,1.1444338148251771,0.030391936436346245,1.9343768471563119,0.22322071598120097,9.975276585073,30985.162196888286,14964816.764280368,-319.98620015708866,-0.010327078429469172,-0.034227550810388314,-0.05485295939266381,0.16836775658853714,-0.0005215690960803406,0.00010111667346631334,0.0,1269.8729700875767,1.6365358700801187,0.00032193720728932563,-0.0002893924131906884,5.919988833745182e-05,0.2232799158695384
0.20333333333333334,3.2533333333333334,1.3660096083112312,1.05,4.8,0.10101,1.0,11.152999999999999,0.5382024879387793,1.1441853133269875,0.030391936436346502,1.9339567724146038,0.2269410612475543,12.189623748378352,30985.162196888286,14964816.764280368,-316.75065005416667,-0.010222655864811856,-0.03477554372490248,-0.05669304191360489,0.17024801933394942,-0.0005162952344523228,0.00010472600114296395,0.0,1269.8729700875767,1.6361157953384082,0.00039340196675176695,-0.00027031670188292596,4.4274311935488795e-05,0.2269853355594898
0.2066666666666667,3.306666666666667,1.3626054081854173,1.05,4.8,0.10101,1.0,11.152999999999999,0.5405078776811606,1.1439368118287978,0.030391936436346245,1.9335366976728638,0.2306614065139077,14.489818120258914,30985.162196888286,14964816.764280368,-313.53098480335535,-0.010118745960117711,-0.035317981106900605,-0.05856220257578632,0.1720992039381214,-0.000511047264715745,0.00010847525751327575,0.0,1269.8729700875767,1.6356957205966707,0.00046763731711929097,-0.00024735565431303094,3.046971577026319e-05,0.23069187622967796
0.21000000000000002,3.3600000000000003,1.3592012080596036,1.05,4.8,0.10101,1.0,11.152999999999999,0.5428132674235419,1.1436883103306081,0.030391936436346245,1.9331166229311394,0.23438175178026105,16.87556916094022,30985.162196888286,14964816.764280368,-310.3272044046548,-0.010015348715386738,-0.035854890298247385,-0.060460145813256934,0.17392160596700412,-0.0005058251868706072,0.00011236396900505261,0.0,1269.8729700875767,1.6352756458549462,0.0005446338816530372,-0.00022036175567910225,1.7997251503806324e-05,0.23439974903176486
0.21333333333333335,3.4133333333333336,1.35579700793379,1.05,4.8,0.10101,1.0,11.152999999999999,0.5451186571659231,1.1434398088324185,0.030391936436346245,1.932696548189415,0.2381020970466144,19.346576357203457,30985.162196888286,14964816.764280368,-307.139308858065,-0.009912464130618937,-0.036386298640807536,-0.062386577518298396,0.175715519528316,-0.0005006290009169094,0.00011639164578964622,0.0,1269.8729700875767,1.6348555711132218,0.000624381961736071,-0.00018918799985539277,7.075924689553144e-06,0.23810917297130393
0.21666666666666667,3.466666666666667,1.352392807807976,1.05,4.8,0.10101,1.0,11.152999999999999,0.5474240469083043,1.1431913073342288,0.030391936436346245,1.9322330089734456,0.24182244231296773,21.902529257416585,30985.162196888286,14964816.764280368,-303.96729816358595,-0.00981009220581431,-0.036912233476445754,-0.06434120504142515,0.17748123727154258,-0.0004954587068546517,0.00012055778183905596,0.0,1269.8729700875767,1.6343920318972525,0.00070687153800396,-0.00015368790652899202,-2.067432814030432e-06,0.2418203748801537
0.22,3.52,1.3489752437567748,1.05,4.8,0.10101,1.0,11.152999999999999,0.550206506767645,1.1428913817160187,0.030391936436346502,1.9316914404538725,0.24554278757932108,24.54310634870519,30985.162196888286,14964816.764280368,-300.8111723212176,-0.009708232940972852,-0.03743272214702675,-0.06632373719138442,0.17921905038793667,-0.0004903143046838339,0.0001248618530957468,0.0,1269.8729700875767,1.633850463377677,0.0007920922341071351,-0.00011371553927269622,-9.198191368742105e-06,0.24553358938795233
0.22333333333333336,3.5733333333333337,1.3455470521342336,1.05,4.8,0.10101,1.0,11.152999999999999,0.5533683534130601,1.1425505614139295,0.030391936436346245,1.9311153071048928,0.24926313284567445,27.267973013710886,30985.162196888286,14964816.764280368,-297.67093133095995,-0.009606886336094566,-0.03794779199441521,-0.06833388423515621,0.18092924861051823,-0.00048519579440445607,0.00012930331414221936,0.0,1269.8729700875767,1.6332743300286996,0.000880033250768308,-6.91255263426841e-05,-1.407395311848561e-05,0.24924905889255597
0.22666666666666668,3.626666666666667,1.3421188605116927,1.05,4.8,0.10101,1.0,11.152999999999999,0.5565302000584751,1.1422097411118404,0.030391936436346245,1.9305391737559299,0.25298347811202776,30.07678180691491,25393.122017262416,12526817.308716409,-294.54657519281307,-0.011599462838503211,-0.038513294639071154,-0.0703728465453825,0.18261063156664525,-0.0005858308706586046,0.00016119280015010177,0.0,1269.8729700875767,1.6326981966797367,0.0011844460002385098,-1.4072746315835734e-05,-1.6292573722712803e-05,0.25296718553830505
0.23,3.68,1.3386906688891516,1.05,4.8,0.10101,1.0,11.152999999999999,0.5596920467038901,1.1418689208097512,0.029152899995910857,1.9299630404069663,0.2567038233783811,32.96876996275459,25393.122017262416,12526817.308716409,-291.4381039067769,-0.011477048931149755,-0.0391286682862619,-0.07244329889005804,0.18426052448832306,-0.0005796483562677183,0.00016694474596091585,0.0,1269.8729700875767,1.64426462044704,0.0012983346411812695,5.2134737455358253e-05,-1.527758729232554e-05,0.2566885457910888
0.23333333333333334,3.7333333333333334,1.3352624772666104,1.05,4.8,0.10101,1.0,11.152999999999999,0.5628538933493051,1.141528100507662,0.0291528999959111,1.9293869070580185,0.26042416864473444,35.94345116038348,25393.122017262416,12526817.308716409,-288.3451936713284,-0.011355247829522868,-0.03973752953321317,-0.07454639749857737,0.18587777114615706,-0.0005734967916300525,0.0001728611619803449,0.0,1269.8729700875767,1.6436884870980897,0.0014154797955111184,0.0001245031224338218,-1.0567244361947414e-05,0.2604136014003725
0.2366666666666667,3.786666666666667,1.3318342856440692,1.05,4.8,0.10101,1.0,11.152999999999999,0.5660157399947201,1.141187280205573,0.029152899995910857,1.9288107737090392,0.26414451391108784,39.00069534080392,25393.122017262416,12526817.308716409,-285.2675206849444,-0.011234046782078138,-0.040339910722855865,-0.0766817959054059,0.18746271800568193,-0.0005673755327288563,0.00017894178953087482,0.0,1269.8729700875767,1.6431123537491128,0.0015358763414081572,0.00020320595275166966,-1.8283356903342523e-06,0.2641426855753975
0.24000000000000002,3.8400000000000003,1.328406094021528,1.05,4.8,0.10101,1.0,11.152999999999999,0.5691775866401352,1.1408464599034838,0.029152899995910857,1.928234640360076,0.2678648591774412,42.14003691113062,25393.122017262416,12526817.308716409,-282.2050849476249,-0.01111344578881557,-0.0409358438580797,-0.07884914936089751,0.18901570981654367,-0.0005612845795641304,0.00018518570258345516,0.0,1269.8729700875767,1.6425362204001497,0.0016595059434788499,0.00028841614701532304,1.1281586970118861e-05,0.2678761407644113
0.24333333333333335,3.8933333333333335,1.324977902398987,1.05,4.8,0.10101,1.0,11.152999999999999,0.5723394332855501,1.1405056396013946,0.029152899995910857,1.9276585070111123,0.2715852044437945,45.36099860082604,25393.122017262416,12526817.308716409,-279.15788645937,-0.010993444849735159,-0.041525360941774385,-0.08104811482222696,0.19053708962156757,-0.0005552239321358742,0.00019159195188306788,0.0,1269.8729700875767,1.641960087051186,0.0017863498064550445,0.0003803056336802267,2.9114167788666824e-05,0.2716143186115832
0.24666666666666667,3.9466666666666668,1.3215497107764458,1.05,4.8,0.10101,1.0,11.152999999999999,0.5755012799309651,1.1401648192993055,0.029152899995910857,1.9270215277114575,0.27530554971014787,48.66309152958794,25393.122017262416,12526817.308716409,-276.12592522017957,-0.010874043964836906,-0.04210849397682964,-0.08327835095338973,0.19202719875675814,-0.000549193590444088,0.00019815956508375057,0.0,1269.8729700875767,1.6413231077515311,0.0019163886778674334,0.0004790453265954926,5.2030193396019293e-05,0.27535757990354387
0.25,4.0,1.3181106058286696,1.05,4.8,0.10101,1.0,11.152999999999999,0.5793309773974645,1.1397520103323255,0.0291528999959111,1.9262297374442474,0.2790258949765012,52.04581365438742,25393.122017262416,12526817.308716409,-273.10920123005366,-0.010755243134120813,-0.04268527496613518,-0.08553951812520212,0.1934863768512991,-0.0005431935544887717,0.00020488754365987277,0.0,1269.8729700875767,1.6405313174843186,0.002049602786888762,0.0005848050989889909,8.039953807827214e-05,0.27910629451457947
0.25333333333333335,4.053333333333334,1.314654647322386,1.05,4.8,0.10101,1.0,11.152999999999999,0.5841920436397691,1.13922802854226,0.0291528999959111,1.9253439821601406,0.2827462402428546,55.508645712734705,25393.122017262416,12526817.308716409,-270.10771448899226,-0.010637042357586878,-0.04325573591258072,-0.08783127841530122,0.19491496182755338,-0.0005372238242699253,0.00021177485483759787,0.0,1269.8729700875767,1.6396455622002117,0.002185971684576617,0.0006977537515614017,0.00011460110742628283,0.2828608413502809
0.2566666666666667,4.106666666666667,1.3111986888161022,1.05,4.8,0.10101,1.0,11.152999999999999,0.5890531098820735,1.1387040467521943,0.029152899995910614,1.9244582268760013,0.28646658550920795,59.051050413395934,25393.122017262416,12526817.308716409,-267.1214649969954,-0.010519441635235102,-0.04381990881905598,-0.09015329560814489,0.19631328990106306,-0.0005312843997875488,0.00021882042998528045,0.0,1269.8729700875767,1.6387598069160774,0.0023254742120032592,0.0008180589754701992,0.00015502278014712577,0.28662160828935507
0.26,4.16,1.3077427303098184,1.05,4.8,0.10101,1.0,11.152999999999999,0.5939141761243778,1.1381800649621285,0.0291528999959111,1.9235724715919267,0.2901869307755613,62.67247664096398,25393.122017262416,12526817.308716409,-264.15045275406317,-0.010402440967065487,-0.04437782568845066,-0.0925052351950117,0.1976816955805496,-0.0005253752810416424,0.00022602317297603944,0.0,1269.8729700875767,1.6378740516319978,0.002468088665834741,0.0009458873188792112,0.0002020613479964429,0.29038899212355773
0.26333333333333336,4.213333333333334,1.3042867718035347,1.05,4.8,0.10101,1.0,11.152999999999999,0.5987752423666822,1.137656083172063,0.029152899995910614,1.9226867163077874,0.29390727604191463,66.37236203989481,25393.122017262416,12526817.308716409,-261.19467776019536,-0.010286040353078028,-0.04492951852365449,-0.09488676437400119,0.19902051166791346,-0.0005194964680322058,0.00023338196532721119,0.0,1269.8729700875767,1.6369882963478635,0.002613792900092176,0.0010814041606372633,0.00025612245411688256,0.2941633984960315
0.26666666666666666,4.266666666666667,1.300830813297251,1.05,4.8,0.10101,1.0,11.152999999999999,0.6036363086089866,1.1371321013819973,0.0291528999959111,1.9218009610237128,0.297627621308268,70.15013309449729,25393.122017262416,12526817.308716409,-258.2541400153921,-0.01017023979327273,-0.04547501932755717,-0.09729755205003347,0.2003300692582345,-0.0005136479607592392,0.0002408956663594432,0.0,1269.8729700875767,1.636102541063784,0.002762564329301799,0.0012247736867544345,0.0003176205300473272,0.2979452418383153
0.27,4.32,1.2973748547909671,1.05,4.8,0.10101,1.0,11.152999999999999,0.6084973748512911,1.1366081195919318,0.0291528999959111,1.9209152057396053,0.3013479665746213,74.0052052105114,25393.122017262416,12526817.308716409,-255.3288395196534,-0.01005503928764959,-0.046014360103048435,-0.09973726883484964,0.2016106977397717,-0.0005078297592227425,0.00024856311335894705,0.0,1269.8729700875767,1.6352167857796764,0.002914379931707577,0.0013761588670480188,0.00038697873148205977,0.3017349453061034
0.2733333333333334,4.373333333333334,1.2939188962846835,1.05,4.8,0.10101,1.0,11.152999999999999,0.6133584410935955,1.136084137801866,0.029152899995910614,1.920029450455467,0.3050683118409747,77.9369827982614,25393.122017262416,12526817.308716409,-252.4187762729792,-0.009940438836208607,-0.04654757285301799,-0.10220558704701142,0.20286272479396328,-0.0005020418634227158,0.00025638312174288346,0.0,1269.8729700875767,1.634331030495543,0.0030692162525458393,0.0015357214319614444,0.0004646288727889793,0.3055329407137637
0.27666666666666667,4.426666666666667,1.2904629377783998,1.05,4.8,0.10101,1.0,11.152999999999999,0.6182195073358998,1.1355601560118003,0.029150689386914043,1.9190211312555183,0.308788657107328,81.94485935737346,25393.122017262416,12526817.308716409,-249.52395027536957,-0.009826438438949788,-0.047074689580355544,-0.10470218071190136,0.20408647639542665,-0.000496284273359159,0.0002643544852278598,0.0,1269.8729700875767,1.6333443752637606,0.003227049407381526,0.0017036218495595056,0.0005510113602962038,0.30933966846762423
0.28,4.48,1.2869973876112297,1.0495748828851814,4.8,0.10101,1.0028919531620317,11.15458189837963,0.6211828681687541,1.1353508385881905,0.029141175040414465,1.9176071077612749,0.3125090023736814,86.02821487247581,25393.122017262416,12526817.308716409,-246.6443609491186,-0.00971303807312264,-0.047595742287344145,-0.1072267255617067,0.2052822768119747,-0.000490556987883059,0.00027247597065017406,0.0,1269.8729700875767,1.632023592365213,0.0033878549795489207,0.001880019299877652,0.0006465751242811953,0.3131555774979626
0.2833333333333333,4.533333333333333,1.2835097387547232,1.048170317980944,4.8,0.10101,1.0124468164561626,11.15980840860152,0.6197740141378371,1.135866491548954,0.029126567565410887,1.9159087778644759,0.3162293476400347,90.18640699163593,25393.122017262416,12526817.308716409,-243.7800052301047,-0.00960023761805978,-0.048110762972442336,-0.10977889903530098,0.20645044860473372,-0.0004848600009001092,0.00028074630042039365,0.0,1269.8729700875767,1.6304684157234492,0.0035516076727519605,0.0020650716372723403,0.0007517775492718607,0.31698112518930655
0.2866666666666667,4.586666666666667,1.2800220898982166,1.046765753076707,4.8,0.10101,1.0220016797502938,11.165034918823409,0.61836516010692,1.1363821445097178,0.16005564414040685,1.914208115919123,0.3199496929063881,94.41876755802215,25393.122017262416,12526817.308716409,-240.93087681449174,-0.009488036825511463,-0.048619783624270906,-0.11235838027788002,0.20759131262850805,-0.00047919329987245645,0.0002891641456250921,0.0,1269.8729700875767,0.3456628033431359,0.003718281174478492,0.0022589353398651535,0.000867084401995528,0.3208167773083836
0.29000000000000004,4.640000000000001,1.27653444104171,1.0453611881724696,4.8,0.0847917,1.0315565430444251,11.170261429045299,0.6169563060760029,1.1368977974704815,0.030614168953146455,1.9125051219252152,0.3236700381727414,98.69039281995344,28930.217288063985,19260385.03483457,-238.13118801687122,-0.008231227081558053,-0.049092297328459426,-0.11496403576995284,0.20870600240278858,-0.00034896986866567295,0.0002105579092733245,0.0,1269.8729700875767,1.61248626618438,0.0034113256681508257,0.0024490581890019365,0.0009926308960986512,0.32466266906884006
0.29333333333333333,4.693333333333333,1.2730467921852036,1.0439566232682322,4.8,0.0847917,1.041111406338556,11.175487939267189,0.6155474520450859,1.1374134504312452,0.030599561478142905,1.9107997958828484,0.32739038343909477,103.00107256569638,28930.217288063985,19260385.03483457,-235.38132759707253,-0.008136175586008683,-0.049528761399594536,-0.11759393066936759,0.2097964527697272,-0.0003449400797180862,0.00021687500430509794,0.0,1269.8729700875767,1.610924093397048,0.003560328342511016,0.0026349689626195836,0.0011282049534752237,0.32851858839257
0.2966666666666667,4.746666666666667,1.269559143328697,1.0425520583639951,4.8,0.0847917,1.0506662696326872,11.180714449489079,0.6141385980141688,1.137929103392009,0.030584954003138834,1.9090921377919274,0.3311107287054481,107.38484743756516,28930.217288063985,19260385.03483457,-232.64746436549316,-0.008041677048221783,-0.04996017080317402,-0.12024696886144143,0.21086375984400668,-0.00034093373388485346,0.00022329921674881843,0.0,1269.8729700875767,1.609359588561167,0.003711857618223626,0.0028288939215725087,0.0012739079637203471,0.33238463666916845
0.30000000000000004,4.800000000000001,1.2660714944721905,1.0411474934597578,4.8,0.0847917,1.0602211329268183,11.185940959710969,0.6127297439832518,1.1384447563527726,0.03057034652813425,1.9073821476524517,0.3348310739718015,111.8410867408379,28930.217288063985,19260385.03483457,-229.92959068729292,-0.007947731204291961,-0.050386555023241054,-0.12292288155014584,0.21190819242165565,-0.00033695081997748135,0.0002298296223515307,0.0,1269.8729700875767,1.607792751676736,0.003865891694736121,0.00303096723658477,0.0014301709279378755,0.3362612448997394
0.30333333333333334,4.8533333333333335,1.2625838456156842,1.0397429285555204,4.8,0.0847917,1.0697759962209494,11.191167469932859,0.6113208899523347,1.1389604093135361,0.0305557390531307,1.9056698254645168,0.3385514192381548,116.36915060915437,28930.217288063985,19260385.03483457,-227.22769892763156,-0.007854337790313835,-0.05080794352976387,-0.1256214015115593,0.2129300177265955,-0.0003329913268074768,0.00023646528341968203,0.0,1269.8729700875767,1.6062235827438358,0.004022408454469711,0.0032413219072302568,0.0015974319717729413,0.3401488512099277
0.3066666666666667,4.906666666666667,1.2590961967591776,1.0383383636512833,4.8,0.0847917,1.0793308595150806,11.196393980154749,0.6099120359214176,1.1394760622742999,0.03054027982464148,1.9038765910436453,0.3422717645045082,120.96839008440435,28930.217288063985,19260385.03483457,-224.54178145166873,-0.007761496542382005,-0.05122436577863577,-0.12834226309311664,0.21392950141139155,-0.00032905524318634614,0.00024320524893619493,0.0,1269.8729700875767,1.6045818487621588,0.004181385465580773,0.0034600897450982712,0.0017761362825017032,0.3440479007870099
0.31,4.96,1.2555979944621714,1.03677,4.8,0.0847917,1.09,11.20223,0.6080882144265087,1.140077664981732,0.03052193233365532,1.901813668283148,0.3459921097708615,125.63814532492859,28930.217288063985,19260385.03483457,-221.87183040197266,-0.007669207188897003,-0.05163585121146987,-0.13108520221285275,0.21490690755800873,-0.000325142557599399,0.00025004855193467125,0.0,1269.8729700875767,1.6026987314133256,0.004342799920025638,0.0036874013553811064,0.0019667360451811515,0.34795884581604264
0.31333333333333335,5.013333333333334,1.2520745593048517,1.03481,4.8,0.0847917,1.1033333333333335,11.209523333333333,0.6052722220794715,1.140884770146084,0.030501548333655322,1.8995582565938003,0.3497124550372149,130.37773931339862,28930.217288063985,19260385.03483457,-219.21783694372058,-0.00757746942447492,-0.05204242925449313,-0.13384995635861177,0.2158624986786031,-0.00032125325709962503,0.0002569942002785909,0.0,1269.8729700875767,1.6006430829239782,0.004506628416067577,0.00392338611101026,0.002169690377618256,0.35188214541483315
0.3166666666666667,5.066666666666667,1.248551124147532,1.03285,4.8,0.0847917,1.116666666666667,11.216816666666666,0.6024562297324343,1.1416918753104361,0.03048116433365481,1.8972977513089369,0.3534328003035682,135.18647527566333,28930.217288063985,19260385.03483457,-216.5797909550829,-0.007486282899245257,-0.052444129316459004,-0.13663626458717051,0.2167965357163977,-0.000317387326853967,0.00026404117287875495,0.0,1269.8729700875767,1.5985823408391198,0.004672846869056822,0.0041681721186135785,0.0023854652637415596,0.3558182655673098
0.32,5.12,1.2450276889902125,1.03089,4.8,0.0847917,1.1300000000000001,11.22411,0.5996402373853972,1.142498980474788,0.03046078033365532,1.8950321524286529,0.35715314556992156,140.06364306860607,28930.217288063985,19260385.03483457,-213.95768178202232,-0.0073956472449412565,-0.05284098078697064,-0.13944386752326193,0.21770927804665963,-0.00031354475124944277,0.0002711884290543849,0.0,1269.8729700875767,1.5965165051588306,0.004841430732232815,0.0044218861879813,0.002614533485250754,0.3597676790551723
0.32333333333333336,5.173333333333334,1.2415042538328929,1.0289300000000001,4.8,0.0847917,1.1433333333333335,11.231403333333333,0.5968242450383601,1.1433060856391402,0.030440396333654807,1.8927614599528217,0.3608734908362749,145.00852373366908,28930.217288063985,19260385.03483457,-211.35149877050142,-0.007305562093296158,-0.053233013035990304,-0.1422725073585409,0.218600983477734,-0.0003097255146730699,0.00027843491520609476,0.0,1269.8729700875767,1.5944455758830047,0.0050123551541210384,0.004684653811617404,0.002857374551906721,0.3637308653881816
0.32666666666666666,5.226666666666667,1.2379808186755734,1.0269700000000002,4.8,0.0847917,1.1566666666666667,11.238696666666666,0.5940082526913228,1.144113190803492,0.030420012333655322,1.8904856738815694,0.36459383610262824,150.02038958661558,28930.217288063985,19260385.03483457,-208.76123126648295,-0.0072160270760432054,-0.05362025541383935,-0.14512192785053635,0.2194719082520919,-0.00030592960151186634,0.00028577956494743313,0.0,1269.8729700875767,1.5923695530117472,0.0051855949816357215,0.004956599148570915,0.0031144746308450736,0.3677083107334733
0.33,5.28,1.2344573835182537,1.02501,4.8,0.0847917,1.1700000000000002,11.245989999999999,0.5911922603442857,1.1449202959678442,0.030399628333655317,1.8882047942148024,0.36831418136898164,155.09850430838264,28930.217288063985,19260385.03483457,-206.18686861592948,-0.007127041824915638,-0.05400273725119825,-0.14799187432160404,0.2203223070473776,-0.00030215699615284965,0.0002932212992380239,0.0,1269.8729700875767,1.5902884365449803,0.005361124763220258,0.005237845008433743,0.003386326475031866,0.3717005078440135
0.33333333333333337,5.333333333333334,1.230933948360934,1.02305,4.8,0.0847917,1.1833333333333336,11.253283333333332,0.5883762679972485,1.1457274011321963,0.03037924433365481,1.8859188209525202,0.372034526635335,160.24212303701088,28930.217288063985,19260385.03483457,-203.62840016480376,-0.0070386059716467005,-0.05438048785910658,-0.15088209365787886,0.22115243297745613,-0.00029840768298303774,0.0003007590265182847,0.0,1269.8729700875767,1.5882022264827031,0.005538918752024842,0.005528512835506948,0.0036734293508702866,0.37570795598620527
0.33666666666666667,5.386666666666667,1.2274105132036144,1.02109,4.8,0.0847917,1.1966666666666668,11.260576666666665,0.5855602756502114,1.1465345062965482,0.03035886033365532,1.8835857243879388,0.3757548719016883,165.45049246064153,28930.217288063985,19260385.03483457,-201.08581525906845,-0.006950719147969633,-0.05475353652896302,-0.15379233430822736,0.22196253759346096,-0.00029468164638944835,0.00030839164284570975,0.0,1269.8729700875767,1.5860688931181166,0.005718950909120998,0.0058287226931375,0.0039762889649674685,0.3797311608666558
0.34,5.44,1.2238719022195428,1.01913,4.8,0.0847917,1.2100000000000002,11.267869999999998,0.5832057440142503,1.1472903786113058,0.030338476333655322,1.8811368220748417,0.37947521716804167,170.72284979081147,28930.217288063985,19260385.03483457,-198.55910324468618,-0.006863380985617678,-0.055121912532525345,-0.1567223462832004,0.22275287088484128,-0.0002909788707590992,0.00031611803039028263,0.0,1269.8729700875767,1.5838197540050194,0.005901194868012561,0.006138593247194397,0.004295417390042988,0.38377063455808463
0.3433333333333334,5.493333333333334,1.2203083855309378,1.0171700000000001,4.8,0.0847917,1.2233333333333336,11.275163333333332,0.5816085354758549,1.1479621704844982,0.03031809233365481,1.8786145706974056,0.38319556243439507,176.0584199054556,28930.217288063985,19260385.03483457,-196.04825346761962,-0.0067765911163240765,-0.05548564512191046,-0.15967188115398537,0.2235236812804097,-0.0002872993404790081,0.00032393705324768317,0.0,1269.8729700875767,1.5814972658275885,0.006085623835880891,0.006458241745964891,0.00463133298986057,0.38782689542425564
0.3466666666666667,5.546666666666667,1.2167448688423326,1.01521,4.8,0.0847917,1.2366666666666668,11.282456666666665,0.5800113269374596,1.1486339623576907,0.030297708333655318,1.876088079679149,0.38691590770074835,181.45641474635025,28930.217288063985,19260385.03483457,-193.5532552738315,-0.006690349171822073,-0.05584476352959435,-0.1626406920513588,0.22427521564938954,-0.00028364303993619284,0.0003318475565562692,0.0,1269.8729700875767,1.5791705380093268,0.00627221057275693,0.006787783996861896,0.004984560343002615,0.39190046804375095
0.35000000000000003,5.6000000000000005,1.2131813521537274,1.01325,4.8,0.0847917,1.2500000000000002,11.28975,0.5784141183990643,1.1493057542308833,0.03027732433365481,1.8735573490199482,0.39063625296710175,186.9160363925068,28930.217288063985,19260385.03483457,-191.0740980092844,-0.006604654783844906,-0.056199296968412145,-0.165628533664639,0.22500771930246274,-0.0002800099535176711,0.0003398483710009884,0.0,1269.8729700875767,1.576839570550131,0.006460927497755938,0.007127334345408908,0.005355630165463172,0.39599188313256495
0.35333333333333333,5.653333333333333,1.2096178354651224,1.01129,4.8,0.0847917,1.2633333333333334,11.297043333333333,0.576816909860669,1.1499775461040758,0.030256940333655318,1.8710223787199265,0.39435659823345504,192.4364790026527,28930.217288063985,19260385.03483457,-188.61077101994104,-0.00651950758412582,-0.056549274631558025,-0.16863516224063818,0.22572143599281685,-0.00027640006561046064,0.0003479383156599908,0.0,1269.8729700875767,1.5745043634501044,0.006651746756221152,0.007477005658848294,0.00574507923224336,0.4001016774656984
0.3566666666666667,5.706666666666667,1.2060543187765171,1.00933,4.8,0.0847917,1.2766666666666668,11.304336666666666,0.5752197013222737,1.1506493379772684,0.030236556333655316,1.8684831687789911,0.39807694349980843,198.01692891584247,28930.217288063985,19260385.03483457,-186.16326365176405,-0.006434907204398053,-0.05689472569258533,-0.17166033558261537,0.22641660791719306,-0.0002728133606015792,0.00035611619815207,0.0,1269.8729700875767,1.572164916709169,0.00684464022320151,0.0078369093116329,0.006153450298122861,0.4042303937979313
0.36000000000000004,5.760000000000001,1.202490802087912,1.00737,4.8,0.0847917,1.2900000000000003,11.31163,0.5736224927838784,1.1513211298504609,0.03021617233365481,1.865939719197142,0.4017972887661618,203.65656475304357,28930.217288063985,19260385.03483457,-183.7315652507161,-0.006350853276394851,-0.057235679305406476,-0.1747038130492285,0.22709347571693328,-0.0002692498228780446,0.00036438081478553204,0.0,1269.8729700875767,1.569821230327325,0.007039579506963057,0.008207155171103956,0.006581292017662513,0.4083785807838243
